video_id,jogo,titulo,canal,data,visualizacoes,likes,comentarios,plataforma
PBq-lg2mpPs,League of Legends,Automatic League Of Legends Gameplay 🤫,Drututt Shorts,2026-04-26T20:58:09Z,2643166,61189,242,YouTube
Wz35oB8g6DE,League of Legends,MDR ce gameplay de fou 🙈,Sixen • League of Legends,2023-05-06T12:00:21Z,1573271,46006,147,YouTube
z1s4nlfGUlI,League of Legends,"Viktor, the Herald of the Arcane | Champion Update Trailer - League of Legends",League of Legends,2024-12-10T16:00:57Z,1450645,54021,5045,YouTube
swyVoap9KxA,League of Legends,The 1 BRAND MECHANIC that NOBODY USES! - League of Legends #shorts,Skill Capped Challenger LoL Guides,2023-04-23T12:00:41Z,1470544,58730,326,YouTube
8aR7WID8lf8,League of Legends,League on EASY MODE (Mobile Legends),Nivde,2024-02-23T20:50:50Z,1417305,43889,4272,YouTube
yDcfRiV7twM,League of Legends,How similar is Arcane Jinx to League of Legends? #shorts #leagueoflegends #arcane  #gaming #jinx,FlowchartKen,2025-01-03T15:15:03Z,1582494,140473,353,YouTube
U4VIH_gltfI,League of Legends,T1 Oner&#39;s Viego,League Codex,2024-05-10T12:00:35Z,1408820,27398,129,YouTube
2QI2pfum47U,League of Legends,Briar Champion Spotlight | Gameplay - League of Legends,League of Legends,2023-09-13T15:00:04Z,1328306,26505,1317,YouTube
hECQiybsrsM,League of Legends,Mel Champion Spotlight | Gameplay - League of Legends,League of Legends,2025-01-09T20:00:31Z,1373503,30483,2792,YouTube
kniZUGpcOnQ,League of Legends,How To Barrel Like A Challenger Gangplank...,Solarbacca,2024-03-20T22:30:09Z,1653352,62664,336,YouTube
f1WnDDRnUUw,League of Legends,Tyler1 Draven Level 1 🙃,LemonRogue,2024-10-26T21:00:31Z,1963489,48147,450,YouTube
9ViLq3Lcb2U,League of Legends,Should you play League of Legends,Senpapi Gabe,2024-11-11T00:34:10Z,1379939,113510,1739,YouTube
_FudDdGOdsE,League of Legends,Milio Champion Spotlight | Gameplay - League of Legends,League of Legends,2023-03-22T20:00:12Z,1282565,20606,1504,YouTube
p4QG59y6FGE,League of Legends,League Of Legends Gameplay (2021) PC 1080p 60FPS,MindYourGames,2021-01-17T13:32:50Z,1279640,6272,530,YouTube
TDhg6pnrTRs,League of Legends,Every Easiest and Hardest Champions in League of Legends - Chosen by You!,Outside Joke,2023-11-26T15:18:29Z,1279762,28719,2374,YouTube
sJupa3WcN88,League of Legends,K’Sante Champion Spotlight | Gameplay - League of Legends,League of Legends,2022-11-03T19:45:01Z,1211228,17185,1553,YouTube
e1Pt83HQdyo,League of Legends,Ahri Rework Texture Comparison | League of Legends,SQUPO,2023-01-11T13:07:17Z,1332195,48220,580,YouTube
WD9qgO0jo-M,League of Legends,Guide du Noob | Épisode 1 : Les bases | League of Legends,League of Legends - France,2018-02-16T09:38:40Z,1193201,25356,442,YouTube
Zd20I3a0L2s,League of Legends, TheBaus TERRORIZING Korean Pros for 12mins straight,Today on Twitch,2025-01-30T12:00:46Z,1179439,13672,330,YouTube
7yidGJ2y0Lk,League of Legends,"League of Legends vs Dota 2, which game is more difficult to play?",Esports World Cup,2024-07-10T16:11:53Z,1356771,31657,1845,YouTube
tQbo2X2Qysc,League of Legends,The COMPLETE Beginner&#39;s Guide to League of Legends!,Skill Capped Challenger LoL Guides,2023-01-28T13:30:25Z,1139758,26968,558,YouTube
1qGkmv80KD0,League of Legends,Hwei Champion Spotlight | Gameplay - League of Legends,League of Legends,2023-12-06T16:00:01Z,1133032,19812,1912,YouTube
rtfS6PQEot0,League of Legends,Naafiri Champion Spotlight | Gameplay - League of Legends,League of Legends,2023-07-21T15:00:50Z,1118894,18403,945,YouTube
M4wtGzL7-34,League of Legends,THE BEST PLAYER IN THE WORLD IN WILD RIFT #shorts,DNZio,2023-04-08T10:00:12Z,1358224,16300,293,YouTube
z4jpoDpXbCc,League of Legends,Exploring Old League of Legends (15 Years Later),Sitback,2024-07-20T14:00:48Z,1048966,33223,2494,YouTube
1MOjmAsF3OM,League of Legends,Dr. Mundo Gameplay Preview | League of Legends,League of Legends,2021-06-09T19:30:01Z,1020302,19874,873,YouTube
L8Za9xjMg84,League of Legends,Aurora Champion Spotlight | Gameplay - League of Legends,League of Legends,2024-07-18T18:00:16Z,999489,13993,973,YouTube
o69dtlznmug,League of Legends,Ambessa: The Matriarch of War | Champion Trailer - League of Legends,League of Legends,2024-11-06T19:00:24Z,1049758,30849,1345,YouTube
J5CDQF16AQM,League of Legends,Bridge of Progress: ARAM Trailer | Gameplay - League of Legends,League of Legends,2024-10-22T15:00:19Z,969590,28853,1716,YouTube
tfjg98Nb-GU,League of Legends,FAKER BEST GAME EVER?😱 PENTAKILL!🔥- T1 vs DRX GAME 2 LCK SPRING 2025 W6D2 | T1 vs DRX G2 LCK 2025,Challenger LoL Replays & VODS,2025-05-08T09:36:21Z,958243,9036,313,YouTube
qmpFt9sY72s,League of Legends,Smolder Champion Spotlight | Gameplay - League of Legends,League of Legends,2024-01-31T19:00:25Z,950895,16751,1288,YouTube
C0ygVgpPrIA,League of Legends,Gameplay Terizla Mid Lane RRQ Lemon: Meta Baru yang Bikin Lawan Nangis!,RENDIMANA,2026-03-18T11:41:25Z,1748315,15208,181,YouTube
EhHzJidkydo,Rocket League,The Best Rocket League Game Ever!,MrBeast Gaming,2020-10-02T18:56:05Z,48217191,782763,58709,YouTube
1knKmT4N-ZY,Rocket League,Rocket League Sideswipe Gameplay Trailer,Rocket League,2021-11-29T22:34:47Z,26980799,20188,1363,YouTube
LHj27WVtSb8,Rocket League,INVICTOR VS MIKECRACK 😱 DESAFÍO DE COCHES VOLADORES 😂 ROCKET LEAGUE con LOS COMPAS,invictor,2020-12-25T00:08:33Z,20730174,319274,5696,YouTube
dIld1-3oT6g,Rocket League,SUPER FUN IN ROCKET LEAGUE SIDESWIPE,Techno Gamerz,2021-12-18T03:30:16Z,13947963,598160,19434,YouTube
PMsB41Y_sxs,Rocket League,ROCKET LEAGUE TOP 100 EPIC SAVES,ROCKET LEAGUE FX,2021-02-20T13:00:30Z,11407872,119297,5432,YouTube
b67H9CdmzB4,Rocket League,Why Rocket League is a BEAUTIFUL Game...,JamaicanCoconut,2023-07-30T13:00:33Z,10626872,583668,2708,YouTube
CH_8ZLzoqZg,Rocket League,BECOMING PRO IN ROCKET LEAGUE SIDESWIPE,Techno Gamerz,2022-03-02T03:30:02Z,9047463,344545,12318,YouTube
w8v8M1cPgEc,Rocket League,this is why i love rocket league 😍,amustycow,2024-05-30T19:42:42Z,15101762,284266,1594,YouTube
gBiKwZRwDmo,Rocket League,What Will You Choose? #shorts #rocketleague #rlfunny,WASDCommunity,2024-04-30T11:54:51Z,8740618,276889,2753,YouTube
XKkwQa5YH1k,Rocket League,My Rocket League Journey,Fluffymast3r,2022-10-19T04:47:28Z,8488144,275589,2804,YouTube
j6tZpptRHGY,Rocket League,Family vs the Rocket League WORLD (ONLINE Battle!) K-CITY GAMING,K-City Gaming,2020-12-29T15:30:04Z,7289165,17704,1207,YouTube
-yJi8AUYloU,Rocket League,HOW TO FAST AERIAL,1emil,2022-07-03T17:33:40Z,9368624,213660,1216,YouTube
arRlj8nRdUo,Rocket League,How to Get CRACKED at ROCKET LEAGUE 101: Controller Settings #shorts,Calvin Is Bad News,2021-04-20T15:19:52Z,7226465,331833,1489,YouTube
TM_0XgFwrWs,Rocket League,🚨 I&#39;m Cheating in Rocket League! 🚨Poor Bot...,Devas,2024-08-28T16:00:26Z,7733480,138585,1696,YouTube
CWudNahfXdM,Rocket League,can grandplat do every mechanic in rocket league?,amustycow,2025-09-05T00:16:35Z,10083287,272899,2295,YouTube
P-l1Y7MGLPY,Rocket League,The first ever 1v1 in Rocket League history,SunlessKhan,2024-08-13T20:30:00Z,6573998,262989,1490,YouTube
moxH7DqC4N8,Rocket League,Zen&#39;s BEST Shot EVER?,Artima,2024-03-12T17:00:28Z,6734870,241858,3145,YouTube
5g1VSkmjKqs,Rocket League,SMOOTHEST Rocket League gameplay you&#39;ll see 👀,Forky Clips,2022-06-15T19:00:01Z,5719278,235766,1934,YouTube
IFXLUfNH_O8,Rocket League,When you clip but the defenders are SSL...,JamaicanCoconut,2023-08-31T18:00:08Z,6745648,220372,1750,YouTube
w8Un4IRwTL8,Rocket League,I played the prequel to Rocket League: SARPBC vs RL,SunlessKhan,2018-09-29T13:30:00Z,5409408,89609,3645,YouTube
LdtYqQJKpuU,Rocket League,THIS IS ROCKET LEAGUE,NRG Rocket League,2023-12-14T22:56:32Z,6535845,207064,1608,YouTube
sxxcRdPFZfM,Rocket League,Rocket League MOST SATISFYING Moments! #103 (TOP 100),PNation,2024-02-21T18:00:07Z,4852465,26639,718,YouTube
CmQpRm5jjO4,Rocket League,I&#39;m the GREATEST Goal Scorer [Rocket League],Live Insaan,2021-06-18T07:00:05Z,4826246,278633,11981,YouTube
EmyelUSQkrc,Rocket League,Hitting SSL for the *FIRST* time (GONE EMOTIONAL),JamaicanCoconut,2022-12-17T21:56:27Z,4724382,276953,3045,YouTube
Evh4efgjdMw,Rocket League,UNBELIEVEABLE Clutch on 0 Seconds in SSL 1v1...,JamaicanCoconut,2023-10-12T19:00:09Z,4776468,160934,520,YouTube
Q6uVIkBYIsY,Rocket League,Stop Shooting Like THIS | ROCKET LEAGUE,SpookyLuke,2023-02-01T18:03:30Z,4523764,35000,402,YouTube
t-egl7BfFeU,Rocket League,Cheating in rocket league is crazy,DAFC,2024-12-06T23:52:18Z,6030465,149324,1266,YouTube
mJW2nZXa48c,Rocket League,&quot;EVERY Rank&quot; Hits A Clip 🤣 #rocketleague.,Korbital,2025-10-25T15:51:59Z,8307428,76309,1926,YouTube
lKh28qW5yCQ,Rocket League,Score a Rocket League Goal or Get BALLED!,NRG Rocket League,2023-11-23T03:22:34Z,5074842,96420,285,YouTube
CTDIrhDLcVg,Rocket League,HACKS AT EVERY ROCKET LEAGUE RANK pt.2,uuest,2023-11-03T18:00:05Z,5204398,181904,1284,YouTube
F9dcZ2B7v3A,Rocket League,UN GOLD EN GC1 ça donne quoi #rocketleague #rl #gaming #shorts,Poachimpa - Gaming,2023-05-11T14:00:07Z,3964111,143981,701,YouTube
4LSmbaQarGg,Rocket League,7 NOOBS VS 1 ROCKET LEAGUE PRO!,PWR,2023-02-17T14:49:13Z,3799041,30721,872,YouTube
iy2KQ8tJ4EE,Rocket League,Musty&#39;s Greatest Rocket League Freestyle,NRG Rocket League,2023-01-10T18:19:28Z,5150012,114973,901,YouTube
l6WDVBFyCt4,Rocket League,Jugué Rocket League por 24 HRS SEGUIDAS!,Ludplays,2023-05-13T18:19:55Z,3393618,81946,1591,YouTube
iOLc765fB1c,Rocket League,Pro Player Zen Clean Fennec Design Rocket League,conxrl,2023-05-17T12:22:28Z,3903426,84960,472,YouTube
kBW0PYM7kdY,Rocket League,The Best Goal from Every Year in Rocket League,amustycow,2024-08-04T19:41:13Z,3126295,45895,1349,YouTube
mc0uQVLSvUI,Rocket League,"Bad kickoff? Nah, Aura. #rocketleague #rl #rocketleagueclips #gaming #foryou",stevie ts,2024-11-24T17:12:41Z,131401913,587203,547,YouTube
as41GMBsd4k,Rocket League,&quot;This shot was insane... Champ??&quot;,JamaicanCoconut,2023-10-25T14:00:01Z,4272726,103449,587,YouTube
NpiZoby7nXE,Rocket League,25 MISTAKES Every LOW RANK Makes... ROCKET LEAGUE,SpookyLuke,2023-01-29T18:00:11Z,2942041,42393,954,YouTube
eWkzqapQOdI,Rocket League,my best goals at every rank,Aeroh,2025-08-29T22:44:34Z,4504859,110460,2804,YouTube
XhrpsosxUvc,Rocket League,50 Rocket League Tips from Beginner to Advanced,Thanovic,2022-06-06T15:00:29Z,2872891,62221,1442,YouTube
VBn4GZKDp3s,Rocket League,Best Way to Improve in Rocket League,TenacityTv,2021-08-08T21:04:08Z,3466301,127711,1782,YouTube
EsdcSqTA2jw,Rocket League,I hired someone to make the worst maps possible in Rocket League,Striped,2024-08-02T14:00:10Z,2864553,22859,593,YouTube
4IpkoO9GUZY,Rocket League,32 Mistakes You&#39;re Probably Making in Rocket League,Wayton Pilkin,2021-05-03T14:00:04Z,2766192,69493,1882,YouTube
6pK5Bfk2tFE,Rocket League,&quot;What&#39;s the Best Controller for Rocket League?&quot;,SpookyLuke,2023-05-04T16:30:02Z,4157353,53790,4433,YouTube
komxzAsLsDg,Rocket League,How many hours does it take to reach every rank in Rocket League?,Wayton Pilkin,2023-03-10T21:41:52Z,3143466,112043,10058,YouTube
Ur1DewTLgpM,Rocket League,OPENING 5 *NEW* BLACK DROPS IN ROCKET LEAGUE!,CoralCoke,2023-05-16T12:00:19Z,3033473,76525,832,YouTube
KuDusgDDF6o,Rocket League,Season 18 elite pack 💀 #rocketleague #rl #shorts,Strawbs,2025-03-14T22:12:36Z,3839730,48108,990,YouTube
oI7RuXS_7vU,Rocket League,Des JOUEURS PROS ESSAYENT de FAIRE DES MOVES de FREESTYLERS ! (ROCKET LEAGUE),Gaspow,2022-11-29T23:04:03Z,2368068,46207,448,YouTube
tIaZiByi5Hg,Rocket League,OPENING 5 *GOD* CRATES IN ROCKET LEAGUE!,CoralCoke,2023-05-19T16:00:48Z,2741811,84444,464,YouTube
SgSX3gOrj60,Rocket League,Rocket League - Official 4K Cinematic Free To Play Trailer,GameSpot Trailers,2020-09-15T16:35:47Z,2283710,41394,1789,YouTube
m0V-cCCzdWE,Rocket League,DESTROYING with the Skyline in a Tournament (SSL),Evample,2024-07-09T19:03:56Z,2267497,21996,392,YouTube
ZkAgeFACHdE,Rocket League,IL A CRU QUE J&#39;ETAIT SILVER 🤣🤣,D7.,2023-07-29T17:00:29Z,2912830,99011,770,YouTube
hmIKe7G_cMg,Rocket League,"I gave a Plat an SSL coach, can he beat a Diamond?",Mr-Napkin,2024-07-21T16:04:27Z,2183543,25429,1169,YouTube
Glfyf9E21nc,Rocket League,I Tried Rocket League as a Noob,Ludvix,2024-06-23T03:16:50Z,2176488,25615,2100,YouTube
SBCBL3a3qQU,Rocket League,Boys vs Girls Fight For $1000 in Rocket League!,Mr-Napkin,2024-09-01T16:00:08Z,2169983,22041,2624,YouTube
0-rPkBn7_Uw,Rocket League,Rocket League Controller Settings the 𝗣𝗥𝗢𝗦 Use,PlayStation Esports,2024-09-15T17:00:00Z,3768774,61292,497,YouTube
YSr_aVmSfgM,Rocket League,Can I FINALLY get SSL?? | SSL 2v2 - Rocket League,amustycow,2023-03-19T19:52:22Z,2099476,32472,1568,YouTube
eU6ouVA3dRc,Rocket League,Winning Every Rocket League Game Mode in a Row,amustycow,2024-11-09T20:00:16Z,2068000,23681,1197,YouTube
-yFdp40ioEE,Rocket League,UNE PREMIÈRE DANS MA CARRIÈRE..🤣 #mawkzy #rocketleague #rl #rlshorts,Mawkzy,2024-07-19T16:41:58Z,2626611,83552,435,YouTube
eUvk4MifVVc,Rocket League,the SHORTEST vs the LONGEST game of rocket league (part 1),amustycow,2024-10-16T22:03:34Z,2809923,87804,475,YouTube
NzV4eu1S-Rg,Rocket League,Middle of the Night 🌙 (Rocket League Montage),Joerntie,2022-04-09T16:00:11Z,1905074,34444,1400,YouTube
B9JfDHxxMbk,Rocket League,The UNBEATABLE strategy in Rocket League...,JamaicanCoconut,2024-07-09T18:00:06Z,3063455,83043,641,YouTube
KoYDLkfjoYs,Rocket League,The Best Gold in Rocket League?,Calvin Is Bad News,2022-12-25T16:55:59Z,1996004,61271,2715,YouTube
78_qNh2_vVc,Rocket League,The ULTIMATE Aerial Car Control Guide in Rocket League,Thanovic,2023-03-25T14:00:03Z,1825090,54546,927,YouTube
rx-Q1RyCFL0,Rocket League,I Engaged &quot;Air Dribble Fingers&quot; | Rocket League #shorts,Faffy rl,2024-09-28T07:48:12Z,2446212,72178,1060,YouTube
m6tZDgmWqiU,Rocket League,The Best Diamond in Rocket League?,Calvin Is Bad News,2022-12-28T16:11:21Z,1807223,63182,2406,YouTube
JvgtzwY7i04,Rocket League,Silvers are impossible to predict🗿🙏 #rocketleague #rl #rocketleagueclips #gaming #rlclips,FrenzyRL,2026-05-03T12:00:34Z,3531522,37389,729,YouTube
TKU8ESLAHZE,Rocket League,24 Hours vs Pros... (The Hardest Challenge I&#39;ve Done),amustycow,2024-09-29T23:02:58Z,1769878,23797,1311,YouTube
_puuFwtftus,Rocket League,World’s Best Defender vs Every Rank!,Mr-Napkin,2025-01-26T17:00:46Z,1751692,17760,839,YouTube
sfJHxatPbeQ,Rocket League,I challenged an RLCS pro to a game of PIG #rocketleague,amustycow,2023-10-19T03:47:08Z,1891089,68570,217,YouTube
Zls47dgR58c,Rocket League,5 Best Mechanics for Low Rank Rocket League Players to Learn,Thanovic,2020-07-03T13:00:08Z,1742291,51332,1817,YouTube
zIbmovfgmLQ,Rocket League,Tous les rangs FONT LA MECANIQUE LA PLUS IMPROBABLE #rocketleague,Daalp,2024-08-11T16:01:00Z,2149493,52789,181,YouTube
GAdfZA7Crhc,Rocket League,UPEI do BRONZE AO TOP MUNDIAL em 24 HORAS no ROCKET LEAGUE 🏆⏰,jatozord,2025-05-23T20:00:19Z,1707979,50233,1077,YouTube
-B8chaHY85A,Rocket League,Turning off this setting might help you,1emil,2022-04-12T15:49:20Z,2397627,39377,431,YouTube
aSuxZ6J-KsI,Rocket League,Meet The Best Heatseeker Team In The World,Striped,2024-10-28T15:15:11Z,1695478,12539,416,YouTube
MZWQ_SDGs3c,Rocket League,This Rocket League Achievement Took Me 9 Years to Unlock,amustycow,2025-08-12T17:58:32Z,1689085,27760,1695,YouTube
ANvew6cbYzs,Rocket League,IRRITEI CRIANÇAS TÓXICAS FINGINDO SER NOOB NO ROCKET LEAGUE KKKKKKK,jatozord,2024-09-17T20:00:04Z,1662320,29270,591,YouTube
iYZibbdPomA,Rocket League,MI MAYOR ENFADO EN ROCKET LEAGUE - ThiagoIUTU,ThiagoIUTU,2025-01-30T21:45:04Z,1661617,29277,748,YouTube
A47NcsGA5N4,Rocket League,Only BRONZES Can Score This Shot... @MizuRL,uuest,2026-05-19T21:00:06Z,3005724,101045,383,YouTube
vtQRAYnHesc,Rocket League,My Rocket league rank progression 🥺🥹(GC),Hicks6,2024-03-04T21:48:27Z,1720849,71027,2006,YouTube
fGD3UKo73o8,Rocket League,Juiz ladrão certeza 😂#rocketleague #rocketleaguehighlights #gameplay,TcK10,2024-11-14T21:30:24Z,1862399,58713,220,YouTube
W1wuRaEOYok,Rocket League,WTF ZEN 😳 #zenrl #vitality #rocketleague #shorts,Team Vitality,2024-01-15T20:42:39Z,1973450,77371,444,YouTube
9bnmbRXwSXY,Rocket League,SSL Tournament DOMINATION in Rocket League… (Dominus),Evample,2022-12-19T03:30:24Z,1608890,20585,369,YouTube
cs_MnXlojo8,Rocket League,JOHNNY vs TECHY In Rocket League!,Here's Johnny,2025-02-06T22:32:28Z,1607307,11626,1326,YouTube
AqVN8kHxefA,Rocket League,The BEST Controller Settings!,stefmilk,2022-05-25T14:28:27Z,1972485,41916,188,YouTube
as5Q5_5c2S0,Rocket League,"ZEN VS RW9 INSANE 1V1 In $2,000,000 Gamers8 Rocket League! (RW9 Player View)",Best Rocket League Moments,2023-08-28T19:20:49Z,1565979,14731,662,YouTube
mgAVO3DR9No,Rocket League,OPENING 5 *NEW* WHITE DROPS IN ROCKET LEAGUE!,CoralCoke,2023-05-25T13:00:40Z,1718876,64781,872,YouTube
pnk84gIndCs,Rocket League,Guessing Your Rank in Rocket League!,Jynxzi,2026-01-19T23:10:27Z,1549025,23788,1098,YouTube
2XdhaqguttE,Rocket League,Tous les rangs font un AIRDRIBBLE #rocketleague,Daalp,2024-07-07T15:00:03Z,1910571,54441,159,YouTube
NfmoMCoJV3I,Rocket League,The Best Plat in Rocket League?,Calvin Is Bad News,2022-12-27T16:23:09Z,1585611,46728,1676,YouTube
w-1g9IgkB_E,Rocket League,Oldest vs Youngest SSL in the world,MizuRL,2024-12-22T16:00:51Z,1473653,20109,1061,YouTube
wamKzTJdi6U,Rocket League,Otro psycho perfecto 😎 #rocketleague #shorts #gaming,NeneCreative,2025-07-10T19:01:03Z,3094773,37306,280,YouTube
wCdYxRmE_rw,Rocket League,Best cars to use in rocket league,Rocket League,2021-01-12T10:08:05Z,2975283,23265,630,YouTube
Vyp_GI8fY4k,Rocket League,Common Speed Flip Mistakes | Rocket League,Dlin,2023-04-23T13:24:51Z,2614778,21693,180,YouTube
dshqaqvAunQ,Rocket League,my Rocket League journey 🥹,Aeroh,2026-02-18T22:42:42Z,1709889,52853,1955,YouTube
qccJsDTYork,Rocket League,Rocket League Top Aura Moment,JamaicanCoconut,2025-06-01T17:00:56Z,2995899,55531,741,YouTube
k4Kn4OgTUiU,Rocket League,L&#39;INCROYABLE REMONTADA DE MAWKZY SUR ZEN !!!,Rasmelthor - Rocket League,2023-10-06T15:20:25Z,1592378,72693,486,YouTube
afJkXFLYro0,Rocket League,Pro Goes UNDERCOVER Against His Biggest Haters,Mr-Napkin,2025-12-28T17:00:03Z,1301378,17098,1507,YouTube
zFhI2kffBOo,Rocket League,I Hired SENJU to Prank Streamers,amustycow,2026-04-26T19:56:09Z,1290139,25255,1304,YouTube
QdBZY2fkU-0,Grand Theft Auto V,Grand Theft Auto VI Trailer 1,Rockstar Games,2023-12-04T23:07:10Z,280276666,12385353,1017152,YouTube
VQRLujxTm3c,Grand Theft Auto V,Grand Theft Auto VI Trailer 2,Rockstar Games,2025-05-06T13:29:04Z,163335165,6476279,544165,YouTube
hK6A_ebUKrM,Grand Theft Auto V,World’s Largest Ramp!,MrBeast Gaming,2021-06-11T19:27:22Z,132599920,1261348,36500,YouTube
nZ1rTugGIkw,Grand Theft Auto V,Playing GTA 5 Without Breaking Any Laws!,MrBeast Gaming,2020-07-25T17:08:31Z,122022565,1776163,38482,YouTube
x6tQA98O62Y,Grand Theft Auto V,GTA V Did SheHulk crush Spidey or not? #gta,Junvo3D,2024-07-09T09:18:16Z,117605709,1319304,1050,YouTube
p9k837ThXvk,Grand Theft Auto V,GTA 5 Funny/Crazy Jump Compilation (GTA V Fails Funny Moments),ProGamingStudio ツ,2019-09-28T16:00:15Z,64045018,784713,5639,YouTube
MQFZM8OC7kQ,Grand Theft Auto V,BIGGEST GANGSTER ENCOUNTER | GTA V GAMEPLAY #146,Techno Gamerz,2022-06-14T03:30:04Z,59166877,1824777,65755,YouTube
IIAq4rrV7hE,Grand Theft Auto V,BUYING THE MOST EXPENSIVE HOUSE | GTA V GAMEPLAY #142,Techno Gamerz,2021-12-31T04:34:18Z,53845164,1949230,143636,YouTube
K8pNr5T3b3s,Grand Theft Auto V,Watch my 1st GTA 5 Gameplay on @Gaming_Dushyant 😍  #dushyantkukreja #shorts,Dushyant kukreja,2024-08-15T13:35:00Z,133560860,1610939,1208,YouTube
bCYaNo7ovoM,Grand Theft Auto V,I STOLE PRIME MINISTER&#39;S CAR | GTA V GAMEPLAY #6,Techno Gamerz,2020-03-07T13:41:16Z,51290788,1059048,38206,YouTube
QxVtMEb4ct4,Grand Theft Auto V,MY FERRARI RACECAR EXPLODE IN RACE | GTA V GAMEPLAY #144,Techno Gamerz,2022-04-14T03:30:04Z,49081099,1690768,89430,YouTube
rZM4k93pqvU,Grand Theft Auto V,STEALING CONCEPT CARS FOR NEW SHOWROOM | GTA 5 GAMEPLAY #149,Techno Gamerz,2022-11-13T03:30:14Z,48096486,1420171,56296,YouTube
SOK0J4sNqeQ,Grand Theft Auto V,WORLD’S BIGGEST CAR SHOW IN DUBAI | GTA V GAMEPLAY #135,Techno Gamerz,2021-08-12T06:00:07Z,47886340,1738197,89620,YouTube
1nWJUHU-0p4,Grand Theft Auto V,THE BIGGEST BANK ROBBERY | GTA 5 GAMEPLAY #147,Techno Gamerz,2022-08-09T04:36:03Z,47708586,1902343,91423,YouTube
ly7QhOGGp4g,Grand Theft Auto V,THE END OF MAFIA BOSS | GTA 5 GAMEPLAY #154,Techno Gamerz,2024-07-14T03:30:18Z,45245818,1613556,91126,YouTube
SI33Za-CiE4,Grand Theft Auto V,I DESTROYED JIMMY&#39;S SUPERCAR | GTA V GAMEPLAY #145,Techno Gamerz,2022-05-16T03:30:04Z,44172757,1643656,55089,YouTube
rAeAQr0UtYY,Grand Theft Auto V,I WON CARS IN A RACE | GTA V GAMEPLAY #122,Techno Gamerz,2021-03-31T03:30:01Z,43664067,1527601,66182,YouTube
5yHrPkPPp5k,Grand Theft Auto V,I STOLE $10MILLION FERRARI SUPERCAR | GTA 5 GAMEPLAY #148,Techno Gamerz,2022-09-19T03:30:01Z,42221503,1409701,60179,YouTube
PqwvhVGw2QY,Grand Theft Auto V,I STOLE SUPRA FROM MAFIA HOUSE | GTA 5 GAMEPLAY #151,Techno Gamerz,2023-04-09T03:30:12Z,41979931,1583288,77469,YouTube
gahH5Dz2uuM,Grand Theft Auto V,FIRST PRIZE IS BUGATTI OF THIS RACING TOURNAMENT | GTA V GAMEPLAY #77,Techno Gamerz,2020-08-10T13:02:20Z,41712626,1304793,47761,YouTube
wYgaOmkNn1M,Grand Theft Auto V,THE BIGGEST MAFIA HOUSE ROBBERY | GTA 5 GAMEPLAY #152,Techno Gamerz,2023-07-29T03:30:22Z,41574510,1546504,80443,YouTube
5-WDK8p4Chg,Grand Theft Auto V,SELLING MY SUPERCAR | GTA 5 GAMEPLAY #155,Techno Gamerz,2024-07-27T05:52:21Z,40051636,1440112,107731,YouTube
gPQZMZFVs80,Grand Theft Auto V,MICHAEL BECAME A MOVIE PRODUCER | GTA V GAMEPLAY #130,Techno Gamerz,2021-06-07T03:37:20Z,39919247,1565638,96830,YouTube
